obs,lat,lon
234633,-46.016667,-65.666667
234633,-46.016667,-65.5
234633,-46.016667,-65
234633,-46.016667,-64.133333
234633,-46,-65.666667
234633,-46,-65.40000000000002
234633,-45.983333,-66.083333
234633,-45.983333,-66.05
234633,-45.983333,-65.066667
234633,-45.983333,-65.033333
234633,-45.983333,-65.033333
234633,-45.983333,-64.883333
234633,-45.966667,-65.716667
234633,-45.966667,-65.666667
234633,-45.966667,-65.65000000000002
234633,-45.966667,-64.93333300000002
234633,-45.95,-65.716667
234633,-45.95,-65.666667
234633,-45.95,-65.033333
234633,-45.933333,-64.5
234633,-45.933333,-63.733333
234633,-45.916667,-63.966667
234633,-45.9,-66.85
234633,-45.9,-64.616667
234633,-45.9,-64.283333
234633,-45.883333,-65.43333300000002
234633,-45.883333,-65.283333
234633,-45.866667,-66.2
234633,-45.866667,-65.383333
234633,-45.866667,-64.75
234633,-45.866667,-64.583333
234633,-45.866667,-63.95
234633,-45.85,-66.083333
234633,-45.85,-65.15000000000002
234633,-45.85,-64.766667
234633,-45.85,-64.566667
234633,-45.85,-64.533333
234633,-45.833333,-65.083333
234633,-45.833333,-64.716667
234633,-45.816667,-65.983333
234633,-45.816667,-65.216667
234633,-45.816667,-65.116667
234633,-45.805217,-66.53895
234633,-45.8,-66.633333
234633,-45.8,-64.8
234633,-45.8,-64.616667
234633,-45.780117,-65.35355
234633,-45.7723,-65.316667
234633,-45.766667,-66.766667
234633,-45.766667,-65.283333
234633,-45.766667,-65.15000000000002
234633,-45.75,-66.766667
234633,-45.75,-66.75
234633,-45.75,-65.533333
234633,-45.75,-65.516667
234633,-45.75,-65.3
234633,-45.75,-65
234633,-45.75,-64.8
234633,-45.75,-64.166667
234633,-45.733333,-66.75
234633,-45.733333,-66.583333
234633,-45.733333,-66.416667
234633,-45.733333,-66.316667
234633,-45.733333,-66.316667
234633,-45.733333,-65.383333
234633,-45.733333,-64.90000000000002
234633,-45.733333,-64.533333
234633,-45.716667,-66.65000000000002
234633,-45.716667,-66.366667
234633,-45.716667,-65.6
234633,-45.706067,-65.31266700000002
234633,-45.7,-66.616667
234633,-45.7,-66.05
234633,-45.7,-66.016667
234633,-45.7,-65.716667
234633,-45.7,-65.5
234633,-45.7,-65.483333
234633,-45.683333,-66.43333300000002
234633,-45.683333,-66.033333
234633,-45.683333,-65.533333
234633,-45.683333,-65.45
234633,-45.683333,-65.3
234633,-45.666667,-66.416667
234633,-45.666667,-66.283333
234633,-45.666667,-66.133333
234633,-45.666667,-66.133333
234633,-45.666667,-66.033333
234633,-45.666667,-65.083333
234633,-45.666667,-64.616667
234633,-45.65,-66.983333
234633,-45.65,-66.966667
234633,-45.65,-66.40000000000002
234633,-45.65,-66.316667
234633,-45.65,-66.316667
234633,-45.65,-66.05
234633,-45.65,-66.05
234633,-45.65,-66.05
234633,-45.65,-65.95
234633,-45.65,-65.5
234633,-45.65,-65.40000000000002
234633,-45.65,-65.083333
234633,-45.65,-64.95
234633,-45.65,-64.916667
234633,-45.65,-64.90000000000002
234633,-45.633333,-66.68333300000002
234633,-45.633333,-66.43333300000002
234633,-45.633333,-66.35
234633,-45.633333,-66.3
234633,-45.633333,-66.3
234633,-45.633333,-66.18333300000002
234633,-45.633333,-66.15000000000002
234633,-45.633333,-66.133333
234633,-45.633333,-66.1
234633,-45.633333,-65.833333
234633,-45.633333,-65.716667
234633,-45.633333,-65.416667
234633,-45.633333,-65.366667
234633,-45.633333,-64.1
234633,-45.616667,-66.15000000000002
234633,-45.616667,-66
234633,-45.616667,-65.8
234633,-45.616667,-65.75
234633,-45.616667,-65.466667
234633,-45.616667,-65.316667
234633,-45.616667,-65.3
234633,-45.616667,-64.93333300000002
234633,-45.616667,-64.466667
234633,-45.612117,-66.7703
234633,-45.6,-66.416667
234633,-45.6,-66.383333
234633,-45.6,-66.333333
234633,-45.6,-66.233333
234633,-45.6,-66.133333
234633,-45.6,-66.05
234633,-45.6,-66.033333
234633,-45.6,-64.916667
234633,-45.6,-64.90000000000002
234633,-45.6,-64.45
234633,-45.6,-64.40000000000002
234633,-45.583333,-66.266667
234633,-45.583333,-66.133333
234633,-45.583333,-65.983333
234633,-45.583333,-65.133333
234633,-45.566667,-66.2
234633,-45.566667,-66.2
234633,-45.566667,-66.2
234633,-45.566667,-66.066667
234633,-45.566667,-65.316667
234633,-45.566667,-64.916667
234633,-45.566667,-64.8
234633,-45.566667,-64.416667
234633,-45.55,-66.216667
234633,-45.55,-66.133333
234633,-45.55,-66.066667
234633,-45.55,-66.05
234633,-45.55,-66.033333
234633,-45.55,-64.75
234633,-45.533333,-66.216667
234633,-45.533333,-66.133333
234633,-45.533333,-66.066667
234633,-45.533333,-66.016667
234633,-45.533333,-65.43333300000002
234633,-45.516667,-66.283333
234633,-45.516667,-66.2
234633,-45.516667,-66.2
234633,-45.516667,-66.05
234633,-45.516667,-65.8
234633,-45.516667,-65.8
234633,-45.516667,-64.90000000000002
234633,-45.5,-66.3
234633,-45.5,-65.966667
234633,-45.5,-65.666667
234633,-45.5,-65.3
234633,-45.483333,-66.216667
234633,-45.483333,-65.93333300000002
234633,-45.483333,-64.45
234633,-45.483333,-64.133333
234633,-45.466667,-66.40000000000002
234633,-45.466667,-66.40000000000002
234633,-45.466667,-66.35
234633,-45.466667,-65.85
234633,-45.466667,-65.3
234633,-45.466667,-64.3
234633,-45.466667,-64.116667
234633,-45.45,-66.18333300000002
234633,-45.45,-65.8
234633,-45.45,-65.333333
234633,-45.45,-65.333333
234633,-45.433333,-66.3
234633,-45.433333,-66.2
234633,-45.433333,-65.333333
234633,-45.433333,-65.033333
234633,-45.433333,-64.8
234633,-45.416667,-65.35
234633,-45.416667,-65.266667
234633,-45.416667,-65
234633,-45.4,-66.733333
234633,-45.4,-64.466667
234633,-45.4,-64.43333300000002
234633,-45.383333,-67
234633,-45.383333,-65.95
234633,-45.383333,-65.833333
234633,-45.383333,-65.833333
234633,-45.383333,-65.40000000000002
234633,-45.383333,-65.3
234633,-45.383333,-65.083333
234633,-45.383333,-64.916667
234633,-45.383333,-64.833333
234633,-45.366667,-66.916667
234633,-45.366667,-66.016667
234633,-45.366667,-65.783333
234633,-45.366667,-65.75
234633,-45.366667,-65.283333
234633,-45.366667,-65.133333
234633,-45.366667,-65.066667
234633,-45.366667,-64.733333
234633,-45.35,-66.983333
234633,-45.35,-66.983333
234633,-45.35,-66.816667
234633,-45.35,-65.283333
234633,-45.35,-65.266667
234633,-45.35,-65.116667
234633,-45.35,-64.93333300000002
234633,-45.338717,-66.787533
234633,-45.333333,-66.866667
234633,-45.333333,-66.85
234633,-45.333333,-66.316667
234633,-45.333333,-66.233333
234633,-45.333333,-66.18333300000002
234633,-45.333333,-66.15000000000002
234633,-45.333333,-66.15000000000002
234633,-45.333333,-66.033333
234633,-45.333333,-65.18333300000002
234633,-45.316667,-66.966667
234633,-45.316667,-66.816667
234633,-45.316667,-66.43333300000002
234633,-45.316667,-66.033333
234633,-45.316667,-65.716667
234633,-45.316667,-65.266667
234633,-45.316667,-65.25
234633,-45.316667,-64.983333
234633,-45.316667,-64.916667
234633,-45.316667,-64.333333
234633,-45.3,-66.866667
234633,-45.3,-66.133333
234633,-45.3,-65.8
234633,-45.3,-65.40000000000002
234633,-45.299667,-66.516617
234633,-45.283333,-66.466667
234633,-45.283333,-66.283333
234633,-45.283333,-66.18333300000002
234633,-45.283333,-66.016667
234633,-45.283333,-65.25
234633,-45.283333,-65.1
234633,-45.283333,-64.866667
234633,-45.266667,-67
234633,-45.266667,-66.133333
234633,-45.266667,-65.65000000000002
234633,-45.266667,-65.616667
234633,-45.266667,-64.966667
234633,-45.266667,-64.35
234633,-45.25,-66.833333
234633,-45.25,-66.8
234633,-45.25,-66.483333
234633,-45.25,-66.45
234633,-45.25,-66.3
234633,-45.25,-66.05
234633,-45.25,-66.016667
234633,-45.25,-65.483333
234633,-45.233333,-66.40000000000002
234633,-45.233333,-65.68333300000002
234633,-45.216667,-66.466667
234633,-45.216667,-66.1
234633,-45.216667,-65.75
234633,-45.216667,-65.75
234633,-45.216667,-65.533333
234633,-45.216667,-64.866667
234633,-45.2,-66.283333
234633,-45.2,-66.25
234633,-45.2,-66.066667
234633,-45.2,-66.033333
234633,-45.2,-65.966667
234633,-45.2,-65.93333300000002
234633,-45.2,-65.1
234633,-45.183333,-66.116667
234633,-45.183333,-65.883333
234633,-45.183333,-65.65000000000002
234633,-45.183333,-65.533333
234633,-45.181167,-66.14701700000002
234633,-45.170233,-66.2196
234633,-45.1685,-66.09015
234633,-45.166667,-66.05
234633,-45.166667,-66
234633,-45.166667,-65.983333
234633,-45.166667,-65.616667
234633,-45.160167,-66.066667
234633,-45.15,-66.18333300000002
234633,-45.15,-66.1
234633,-45.15,-66.1
234633,-45.15,-66.05
234633,-45.15,-64.966667
234633,-45.133333,-65.666667
234633,-45.133333,-65.3
234633,-45.116667,-66.25
234633,-45.116667,-66.233333
234633,-45.116667,-65.3
234633,-45.1,-66.25
234633,-45.1,-66.25
234633,-45.1,-66.233333
234633,-45.1,-65.883333
234633,-45.1,-65.8085
234633,-45.1,-65.8
234633,-45.1,-65.75
234633,-45.099633,-65.7294
234633,-45.097317,-65.783333
234633,-45.097067,-65.67585
234633,-45.096983,-65.7379
234633,-45.092367,-65.827167
234633,-45.09145,-65.629817
234633,-45.090667,-65.8185
234633,-45.083333,-66.116667
234633,-45.083333,-65.75
234633,-45.083333,-65.733333
234633,-45.083333,-65.7
234633,-45.083333,-65.65000000000002
234633,-45.083333,-65.616667
234633,-45.066667,-66.766667
234633,-45.066667,-65.016667
234633,-45.05,-64.983333
234633,-45.033333,-65.2
234633,-45.033333,-65.18333300000002
234633,-45.033333,-65.05
234633,-45.016667,-65.2
234633,-45.016667,-65.133333
234633,-45.016667,-65.083333
234633,-45,-65.816667
234633,-45,-65.283333
234633,-45,-65.083333
234633,-44.966667,-65.016667
234633,-44.85,-64.716667
234633,-44.633333,-64.616667
234633,-44.583333,-64.90000000000002
234633,-44.25,-64.43333300000002
234633,-41,-57.983334
234633,-39.066666,-59.950001
234633,-37.933334,-55.333332
234633,-47.29,-63.4
234633,-46.24,-62.12
234633,-46.1,-62.02
234633,-45.44,-62.01
234633,-44.55,-60.27
234633,-42.57,-62.21
234633,-42.31,-60.45
234633,-42.27,-59.38
234633,-42.17,-60.46
234633,-54.85,-67.93333300000002
234633,-54.48042,-56.80444
234633,-53.533333,-64.95
234633,-52.303,-58.44708
234633,-52.25761,-59.58401
234633,-51.02,-58.9
234633,-46.666667,-63.166667
234633,-38.28,-56.06
234633,-34.75,-54.25
234633,-36.25,-75.25
234633,-36.75,-52.25
234633,-36.75,-73.25
234633,-40.25,-62.25
234633,-41.25,-55.25
234633,-54.5167007446289,-56.625
234633,-54.2238998413086,-59.8067016601562
234633,-52.6617012023926,-59.2117004394531
234633,-52.5950012207031,-58.98830032348632
234633,-52.186698913574205,-60.00170135498049
234633,-51.75,-59.1666984558105
234633,-51.70000076293951,-57.8499984741211
234633,-51,-58.9000015258789
234633,-37.401668548584,-54.6616668701172
234633,-54.2,-60.35
234633,-54.0667,-61.6667
234633,-53.8917,-60.575
234633,-53.5,-63.4833
234633,-52.8958,-64.625
234633,-52.8167,-66.4667
234633,-52.6,-58.9
234633,-52.5917,-65.2333
234633,-52.4716,-60.1329
234633,-52.4167,-61
234633,-52.3,-68
234633,-52.25,-64.2333
234633,-52.2333,-64.1667
234633,-52.2,-67.3167
234633,-51.975,-65.0167
234633,-51.875,-61.5
234633,-51.7333,-64.2167
234633,-51.4083,-67.88330000000002
234633,-51.1583,-58.9
234633,-51.1244,-58.8822
234633,-51.1167,-57.5667
234633,-51.025,-64.9917
234633,-51.0167,-58.9
234633,-50.9108,-59.9667
234633,-50.7292,-61.4333
234633,-50.5167,-58.8333
234633,-50.3833,-62.8167
234633,-50.05,-64.35
234633,-50.0125,-64.96250000000002
234633,-49.9042,-60.5917
234633,-49.8,-61.0833
234633,-49.0083,-61.9667
234633,-48.7333,-65.4083
234633,-48.4167,-60.6667
234633,-48.3833,-65
234633,-48.2667,-62.1667
234633,-48.0125,-64.9667
234633,-47.9333,-62.6333
234633,-47.1,-62.2
234633,-45.825,-62.3375
234633,-45.2833,-64.3667
234633,-45.2167,-60
234633,-45.1167,-64.90000000000002
234633,-44.6333,-61.9667
234633,-42.7,-60.5167
234633,-54.5167007446289,-56.625
234633,-54.4000015258789,-50.53300094604489
234633,-52.867000579834,-60.20000076293951
234633,-51.8170013427734,-57.5169982910156
234633,-51.617000579834,-57.382999420166
234633,-46.867000579834,-60.41699981689449
234633,-38.416999816894496,-56.2330017089844
234633,-37.4000015258789,-54.9329986572266
234633,-37,-55.3499984741211
234633,-54.849998,-67.933334
234633,-54.833332,-68.133331
234633,-54.819599,68.176971
234633,-54.811111,68.304443
234633,-54.811111,68.304443
234633,-54.811111,68.304443
234633,-54.783333,-68.25
234633,-54.783333,-68.25
234633,-51.650002,-68.633331
234633,-50.599998,-68.166664
234633,-49.916668,-59.066666
234633,-47.75,-65.883331
234633,-47.75,-65.883331
234633,-47.75,-65.883331
234633,-47.75,-65.883331
234633,-47.75,-65.883331
234633,-45.549999,-64.019997
234633,-42.633335,-59.650002
234633,-42.5,-60.25
234633,-42.016666,-58.133335
234633,-38.080002,-55.200001
234633,-37.985279,57.476387
234633,-35.380001,-53.57
234633,-54.708332,-60.598331
234633,-54.400002,-55.933334
234633,-54.283333,-61.633335
234633,-54.233334,-56.983334
234633,-53.791668,-59.75
234633,-52.516666,-56.233334
234633,-51.983334,-63.066666
234633,-51.983334,-61.049999
234633,-51.783333,-59.900002
234633,-51.533333,-68.449997
234633,-51.533333,-61.966667
234633,-51.516666,-63.400002
234633,-51.516666,-56.950001
234633,-51.483334,-66.48333
234633,-51,-64.01667000000002
234633,-51,-62.016666
234633,-51,-62.016666
234633,-50.783333,-61
234633,-50.083332,-59.083332
234633,-50.033333,-58.033333
234633,-50,-62.966667
234633,-50,-57.583332
234633,-49.983334,-66.98333
234633,-49.983334,-65.916664
234633,-49.566666,-60.891666
234633,-49.5,-62.5
234633,-49.483334,-66.183334
234633,-49.466667,-63.516666
234633,-49.466667,-56.533333
234633,-49.18333333,-67.08333333
234633,-49.15,-67.06666667
234633,-49.13333333,-67.1
234633,-49.1,-67.2
234633,-49.1,-67.01666667
234633,-49,-56.983334
234633,-48.983334,-57.933334
234633,-48.933334,-60.75
234633,-48.916668,-56.849998
234633,-48.75,-60.974998
234633,-48,-65.150002
234633,-48,-63
234633,-48,-62.083332
234633,-47.516666,-63.5
234633,-47.450001,-64.433334
234633,-47,-65.01667000000002
234633,-47,-62.049999
234633,-46.983334,-64
234633,-46.983334,-60.983334
234633,-46.98333333,-66.2
234633,-46.950001,-60.700001
234633,-46.93333333,-66.2
234633,-46.91666667,-66.85
234633,-46.91666667,-66.2
234633,-46.91666667,-66.2
234633,-46.91666667,-66.2
234633,-46.91666667,-66.18333333
234633,-46.91666667,-66.16666667
234633,-46.9,-66.18333333
234633,-46.9,-66.18333333
234633,-46.88333333,-64.88333333
234633,-46.88333333,-64.86666667
234633,-46.86666667,-66.2
234633,-46.86666667,-66.16666667
234633,-46.85,-66.2
234633,-46.85,-66.2
234633,-46.85,-66.2
234633,-46.85,-66.18333333
234633,-46.85,-66.18333333
234633,-46.85,-66.13333333
234633,-46.83333333,-66.2
234633,-46.83333333,-66.18333333
234633,-46.83333333,-66.18333333
234633,-46.83333333,-66.18333333
234633,-46.83333333,-66.16666667
234633,-46.83333333,-66.13333333
234633,-46.83333333,-66.06666667
234633,-46.83333333,-66.05
234633,-46.83333333,-65.51666667
234633,-46.83333333,-64.85
234633,-46.81666667,-66.75
234633,-46.81666667,-66.2
234633,-46.81666667,-66.2
234633,-46.81666667,-66.18333333
234633,-46.81666667,-66.18333333
234633,-46.81666667,-66.18333333
234633,-46.81666667,-66.16666667
234633,-46.81666667,-66.16666667
234633,-46.81666667,-66.16666667
234633,-46.81666667,-66.15000000000002
234633,-46.81666667,-66.15000000000002
234633,-46.81666667,-66.08333333
234633,-46.81666667,-66.06666667
234633,-46.81666667,-64.88333333
234633,-46.8,-66.2
234633,-46.8,-66.2
234633,-46.8,-66.2
234633,-46.8,-66.18333333
234633,-46.8,-66.18333333
234633,-46.8,-66.18333333
234633,-46.8,-66.18333333
234633,-46.8,-66.16666667
234633,-46.8,-66.16666667
234633,-46.8,-66.16666667
234633,-46.8,-66.16666667
234633,-46.8,-66.13333333
234633,-46.8,-66.11666667
234633,-46.8,-66.1
234633,-46.8,-66.1
234633,-46.8,-66.06666667
234633,-46.8,-66.06666667
234633,-46.8,-66.06666667
234633,-46.8,-64.75
234633,-46.78333333,-66.2
234633,-46.78333333,-66.2
234633,-46.78333333,-66.2
234633,-46.78333333,-66.2
234633,-46.78333333,-66.18333333
234633,-46.78333333,-66.18333333
234633,-46.78333333,-66.18333333
234633,-46.78333333,-66.16666667
234633,-46.78333333,-66.15000000000002
234633,-46.78333333,-66.13333333
234633,-46.78333333,-66.11666667
234633,-46.78333333,-66.1
234633,-46.78333333,-66.1
234633,-46.78333333,-66.08333333
234633,-46.78333333,-66.08333333
234633,-46.78333333,-66.08333333
234633,-46.78333333,-64.8
234633,-46.78333333,-64.65000000000002
234633,-46.76666667,-66.2
234633,-46.76666667,-66.18333333
234633,-46.76666667,-66.18333333
234633,-46.76666667,-66.16666667
234633,-46.76666667,-66.16666667
234633,-46.76666667,-66.15000000000002
234633,-46.76666667,-66.15000000000002
234633,-46.76666667,-66.1
234633,-46.76666667,-66.1
234633,-46.76666667,-66.08333333
234633,-46.76666667,-66.08333333
234633,-46.76666667,-66.08333333
234633,-46.76666667,-66.05
234633,-46.76666667,-66.03333333000002
234633,-46.76666667,-66.03333333000002
234633,-46.76666667,-64.7
234633,-46.75,-66.2
234633,-46.75,-66.2
234633,-46.75,-66.2
234633,-46.75,-66.2
234633,-46.75,-66.2
234633,-46.75,-66.18333333
234633,-46.75,-66.18333333
234633,-46.75,-66.18333333
234633,-46.75,-66.16666667
234633,-46.75,-66.15000000000002
234633,-46.75,-66.15000000000002
234633,-46.75,-66.13333333
234633,-46.75,-66.13333333
234633,-46.75,-66.11666667
234633,-46.75,-66.11666667
234633,-46.75,-66.08333333
234633,-46.75,-66.08333333
234633,-46.75,-66.03333333000002
234633,-46.75,-66.01666667
234633,-46.75,-65.98333333
234633,-46.73333333,-66.2
234633,-46.73333333,-66.2
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.18333333
234633,-46.73333333,-66.16666667
234633,-46.73333333,-66.15000000000002
234633,-46.73333333,-66.15000000000002
234633,-46.73333333,-66.11666667
234633,-46.73333333,-66.1
234633,-46.73333333,-66.06666667
234633,-46.73333333,-66.05
234633,-46.73333333,-66.01666667
234633,-46.73333333,-66.01666667
234633,-46.73333333,-66
234633,-46.73333333,-65.98333333
234633,-46.73333333,-65.96666667
234633,-46.73333333,-65.06666667
234633,-46.73333333,-64.81666667
234633,-46.71666667,-66.2
234633,-46.71666667,-66.2
234633,-46.71666667,-66.18333333
234633,-46.71666667,-66.18333333
234633,-46.71666667,-66.16666667
234633,-46.71666667,-66.16666667
234633,-46.71666667,-66.16666667
234633,-46.71666667,-66.15000000000002
234633,-46.71666667,-66.15000000000002
234633,-46.71666667,-66.13333333
234633,-46.71666667,-66.13333333
234633,-46.71666667,-66.11666667
234633,-46.71666667,-66.08333333
234633,-46.71666667,-66.06666667
234633,-46.71666667,-66.06666667
234633,-46.71666667,-66.06666667
234633,-46.71666667,-66.05
234633,-46.71666667,-66.05
234633,-46.71666667,-66.03333333000002
234633,-46.71666667,-66.03333333000002
234633,-46.71666667,-66.03333333000002
234633,-46.71666667,-66.01666667
234633,-46.71666667,-66.01666667
234633,-46.71666667,-66
234633,-46.71666667,-66
234633,-46.71666667,-65.98333333
234633,-46.71666667,-65.98333333
234633,-46.71666667,-65.96666667
234633,-46.71666667,-65.96666667
234633,-46.71666667,-65.90000000000002
234633,-46.71666667,-65.83333333
234633,-46.71666667,-65.75
234633,-46.71666667,-64.78333333000002
234633,-46.7,-66.71666667
234633,-46.7,-66.2
234633,-46.7,-66.2
234633,-46.7,-66.16666667
234633,-46.7,-66.15000000000002
234633,-46.7,-66.15000000000002
234633,-46.7,-66.13333333
234633,-46.7,-66.13333333
234633,-46.7,-66.13333333
234633,-46.7,-66.13333333
234633,-46.7,-66.1
234633,-46.7,-66.1
234633,-46.7,-66.08333333
234633,-46.7,-66.08333333
234633,-46.7,-66.06666667
234633,-46.7,-66.06666667
234633,-46.7,-66.05
234633,-46.7,-66.05
234633,-46.7,-66.03333333000002
234633,-46.7,-66.03333333000002
234633,-46.7,-66.01666667
234633,-46.7,-66.01666667
234633,-46.7,-66
234633,-46.7,-66
234633,-46.7,-65.98333333
234633,-46.7,-65.98333333
234633,-46.7,-65.98333333
234633,-46.7,-65.98333333
234633,-46.7,-65.96666667
234633,-46.7,-65.95
234633,-46.7,-65.91666667
234633,-46.7,-65.90000000000002
234633,-46.7,-65.90000000000002
234633,-46.7,-65.03333333000002
234633,-46.7,-65.01666667
234633,-46.7,-64.91666667
234633,-46.7,-64.83333333
234633,-46.68333333,-66.76666667
234633,-46.68333333,-66.2
234633,-46.68333333,-66.2
234633,-46.68333333,-66.2
234633,-46.68333333,-66.2
234633,-46.68333333,-66.2
234633,-46.68333333,-66.18333333
234633,-46.68333333,-66.18333333
234633,-46.68333333,-66.16666667
234633,-46.68333333,-66.16666667
234633,-46.68333333,-66.16666667
234633,-46.68333333,-66.15000000000002
234633,-46.68333333,-66.15000000000002
234633,-46.68333333,-66.15000000000002
234633,-46.68333333,-66.13333333
234633,-46.68333333,-66.13333333
234633,-46.68333333,-66.11666667
234633,-46.68333333,-66.1
234633,-46.68333333,-66.1
234633,-46.68333333,-66.06666667
234633,-46.68333333,-66.06666667
234633,-46.68333333,-66.05
234633,-46.68333333,-66.05
234633,-46.68333333,-66.03333333000002
234633,-46.68333333,-66.03333333000002
234633,-46.68333333,-66.01666667
234633,-46.68333333,-66.01666667
234633,-46.68333333,-66
234633,-46.68333333,-66
234633,-46.68333333,-65.98333333
234633,-46.68333333,-65.98333333
234633,-46.68333333,-65.96666667
234633,-46.68333333,-65.93333333
234633,-46.68333333,-65.90000000000002
234633,-46.68333333,-65.06666667
234633,-46.68333333,-65.01666667
234633,-46.68333333,-64.93333333
234633,-46.66666667,-66.95
234633,-46.66666667,-66.2
234633,-46.66666667,-66.2
234633,-46.66666667,-66.2
234633,-46.66666667,-66.2
234633,-46.66666667,-66.18333333
234633,-46.66666667,-66.18333333
234633,-46.66666667,-66.18333333
234633,-46.66666667,-66.16666667
234633,-46.66666667,-66.16666667
234633,-46.66666667,-66.15000000000002
234633,-46.66666667,-66.13333333
234633,-46.66666667,-66.13333333
234633,-46.66666667,-66.06666667
234633,-46.66666667,-66.06666667
234633,-46.66666667,-66.06666667
234633,-46.66666667,-66.05
234633,-46.66666667,-66.03333333000002
234633,-46.66666667,-66.03333333000002
234633,-46.66666667,-66.03333333000002
234633,-46.66666667,-66.03333333000002
234633,-46.66666667,-66.01666667
234633,-46.66666667,-66.01666667
234633,-46.66666667,-66
234633,-46.66666667,-66
234633,-46.66666667,-66
234633,-46.66666667,-65.96666667
234633,-46.66666667,-65.96666667
234633,-46.66666667,-65.96666667
234633,-46.66666667,-65.95
234633,-46.66666667,-65.93333333
234633,-46.66666667,-65.93333333
234633,-46.66666667,-65.91666667
234633,-46.66666667,-65.91666667
234633,-46.66666667,-65.91666667
234633,-46.66666667,-65.88333333
234633,-46.66666667,-65.88333333
234633,-46.66666667,-65.86666667
234633,-46.66666667,-65.05
234633,-46.66666667,-64.91666667
234633,-46.66666667,-64.83333333
234633,-46.66666667,-64.83333333
234633,-46.66666667,-64.8
234633,-46.65,-66.98333333
234633,-46.65,-66.96666667
234633,-46.65,-66.95
234633,-46.65,-66.58333333
234633,-46.65,-66.26666667
234633,-46.65,-66.2
234633,-46.65,-66.2
234633,-46.65,-66.2
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.18333333
234633,-46.65,-66.16666667
234633,-46.65,-66.16666667
234633,-46.65,-66.15000000000002
234633,-46.65,-66.15000000000002
234633,-46.65,-66.13333333
234633,-46.65,-66.13333333
234633,-46.65,-66.1
234633,-46.65,-66.1
234633,-46.65,-66.1
234633,-46.65,-66.08333333
234633,-46.65,-66.06666667
234633,-46.65,-66.06666667
234633,-46.65,-66.03333333000002
234633,-46.65,-65.98333333
234633,-46.65,-65.98333333
234633,-46.65,-65.98333333
234633,-46.65,-65.98333333
234633,-46.65,-65.98333333
234633,-46.65,-65.96666667
234633,-46.65,-65.96666667
234633,-46.65,-65.96666667
234633,-46.65,-65.96666667
234633,-46.65,-65.96666667
234633,-46.65,-65.95
234633,-46.65,-65.93333333
234633,-46.65,-65.93333333
234633,-46.65,-65.93333333
234633,-46.65,-65.91666667
234633,-46.65,-65.91666667
234633,-46.65,-65.91666667
234633,-46.65,-65.90000000000002
234633,-46.65,-65.90000000000002
234633,-46.65,-65.90000000000002
234633,-46.65,-65.88333333
234633,-46.65,-65.88333333
234633,-46.65,-65.88333333
234633,-46.65,-65.86666667
234633,-46.65,-65.86666667
234633,-46.65,-65.85
234633,-46.65,-65.83333333
234633,-46.65,-65.83333333
234633,-46.65,-65.83333333
234633,-46.65,-65.83333333
234633,-46.65,-65.66666667
234633,-46.65,-65.61666667
234633,-46.65,-64.90000000000002
234633,-46.65,-64.90000000000002
234633,-46.65,-64.88333333
234633,-46.65,-64.76666667
234633,-46.63333333,-66.98333333
234633,-46.63333333,-66.98333333
234633,-46.63333333,-66.95
234633,-46.63333333,-66.93333333
234633,-46.63333333,-66.91666667
234633,-46.63333333,-66.85
234633,-46.63333333,-66.58333333
234633,-46.63333333,-66.55
234633,-46.63333333,-66.46666667
234633,-46.63333333,-66.43333333
234633,-46.63333333,-66.33333333
234633,-46.63333333,-66.31666667
234633,-46.63333333,-66.26666667
234633,-46.63333333,-66.2
234633,-46.63333333,-66.18333333
234633,-46.63333333,-66.15000000000002
234633,-46.63333333,-66.13333333
234633,-46.63333333,-66.1
234633,-46.63333333,-66.08333333
234633,-46.63333333,-66.08333333
234633,-46.63333333,-66.06666667
234633,-46.63333333,-66.01666667
234633,-46.63333333,-66
234633,-46.63333333,-65.98333333
234633,-46.63333333,-65.98333333
234633,-46.63333333,-65.96666667
234633,-46.63333333,-65.96666667
234633,-46.63333333,-65.96666667
234633,-46.63333333,-65.95
234633,-46.63333333,-65.95
234633,-46.63333333,-65.88333333
234633,-46.63333333,-65.88333333
234633,-46.63333333,-65.88333333
234633,-46.63333333,-65.88333333
234633,-46.63333333,-65.88333333
234633,-46.63333333,-65.86666667
234633,-46.63333333,-65.86666667
234633,-46.63333333,-65.86666667
234633,-46.63333333,-65.85
234633,-46.63333333,-65.85
234633,-46.63333333,-65.85
234633,-46.63333333,-65.81666667
234633,-46.63333333,-65
234633,-46.63333333,-64.78333333000002
234633,-46.61666667,-66.98333333
234633,-46.61666667,-66.86666667
234633,-46.61666667,-66.85
234633,-46.61666667,-66.61666667
234633,-46.61666667,-66.58333333
234633,-46.61666667,-66.53333333000002
234633,-46.61666667,-66.5
234633,-46.61666667,-66.46666667
234633,-46.61666667,-66.43333333
234633,-46.61666667,-66.33333333
234633,-46.61666667,-66.3
234633,-46.61666667,-66.23333333
234633,-46.61666667,-66.2
234633,-46.61666667,-66.18333333
234633,-46.61666667,-66.16666667
